10-digit PSGC,Name,Correspondence Code,Geographic Level,Old names,City Class,"Income
Classification","Urban / Rural
(based on 2020 CPH)",2015 Population,,2020 Population,,Status
203137016,Cumabao,23137016,Bgy,,,,R,"2,404",,"2,428",,
203137018,Fugu Abajo,23137018,Bgy,,,,R,"1,133",,953,,
203137019,Fugu Norte,23137019,Bgy,,,,R,805,,716,,
203137020,Fugu Sur,23137020,Bgy,,,,R,156,,169,,
203137021,Fermeldy,23137021,Bgy,Hcda. San Francisco,,,R,"2,244",,"2,410",,
203137022,Lalauanan,23137022,Bgy,,,,R,784,,851,,
203137023,Lanna,23137023,Bgy,,,,R,"3,135",,"3,108",,
203137024,Lapogan,23137024,Bgy,,,,R,"2,504",,"2,755",,
203137025,Lingaling,23137025,Bgy,,,,U,"1,387",,"1,626",,
203137026,Liwanag,23137026,Bgy,,,,R,"1,810",,"1,954",,
203137027,Sta. Visitacion,23137027,Bgy,Maggayu,,,R,"1,091",,"1,379",,
203137029,Malamag East,23137029,Bgy,,,,R,"1,037",,874,,
203137030,Malamag West,23137030,Bgy,,,,R,"1,176",,"1,003",,
203137031,Maligaya,23137031,Bgy,,,,R,"2,464",,"2,409",,
203137032,Minanga,23137032,Bgy,,,,R,"1,360",,"1,391",,
203137033,Namnama,23137033,Bgy,,,,R,"1,384",,"1,614",,
203137035,Paragu,23137035,Bgy,,,,R,"1,240",,"1,321",,
203137036,Pilitan,23137036,Bgy,,,,R,"1,683",,"1,823",,
203137037,Barangay District 1 ,23137037,Bgy,,,,R,844,,792,,Pob.
203137038,Barangay District 2 ,23137038,Bgy,,,,R,700,,763,,Pob.
203137039,Barangay District 3 ,23137039,Bgy,,,,R,"1,156",,770,,Pob.
203137040,Barangay District 4 ,23137040,Bgy,,,,R,974,,895,,Pob.
203137041,San Mateo,23137041,Bgy,,,,R,"2,539",,"2,684",,
203137042,San Pedro,23137042,Bgy,,,,U,"2,868",,"2,979",,
203137044,San Vicente,23137044,Bgy,,,,R,"1,321",,"1,738",,
203137045,Santa,23137045,Bgy,,,,R,"1,159",,"1,208",,
203137046,Sta. Catalina,23137046,Bgy,,,,R,772,,998,,
203137047,Sto. Niño,23137047,Bgy,,,,R,"1,314",,"1,330",,
203137048,Sinippil,23137048,Bgy,,,,R,242,,305,,
203137050,Sisim Abajo,23137050,Bgy,,,,R,147,,108,,
203137051,Sisim Alto,23137051,Bgy,,,,R,"1,070",,"1,233",,
203137053,Tunggui,23137053,Bgy,,,,R,737,,594,,
203137054,Ugad,23137054,Bgy,,,,R,"2,836",,"3,123",,
203137055,Moldero,23137055,Bgy,,,,R,"1,521",,"1,528",,
205000000,Nueva Vizcaya,25000000,Prov,,,2nd,,"452,287",,"497,432",,
205001000,Ambaguio,25001000,Mun,,,5th,,"15,250",,"15,472",,
205001001,Ammoweg,25001001,Bgy,,,,R,"2,110",,"2,168",,
205001004,Camandag,25001004,Bgy,,,,R,"1,540",,"1,406",,
205001005,Labang,25001005,Bgy,,,,R,"1,826",,"1,959",,
205001006,Napo,25001006,Bgy,,,,R,"1,760",,"1,466",,
205001007,Poblacion,25001007,Bgy,,,,R,"2,758",,"2,953",,
205001008,Salingsingan,25001008,Bgy,,,,R,"1,366",,"1,371",,
205001009,Tiblac,25001009,Bgy,,,,R,"2,123",,"2,343",,
205001010,Dulli,25001010,Bgy,,,,R,"1,767",,"1,806",,
205002000,Aritao,25002000,Mun,,,2nd,,"37,225",,"42,197",,
205002001,Banganan,25002001,Bgy,,,,U,"2,788",,"3,419",,
205002002,Beti,25002002,Bgy,,,,R,"2,033",,"2,172",,
205002003,Bone North,25002003,Bgy,,,,R,"2,337",,"2,609",,
205002004,Bone South,25002004,Bgy,,,,R,"3,866",,"4,390",,
205002005,Calitlitan,25002005,Bgy,,,,R,"2,030",,"2,488",,
205002006,Comon,25002006,Bgy,,,,R,"3,831",,"4,229",,
205002007,Cutar,25002007,Bgy,,,,R,"1,956",,"1,853",,
205002008,Darapidap,25002008,Bgy,,,,R,"2,151",,"2,760",,
205002009,Kirang,25002009,Bgy,,,,R,"2,525",,"3,210",,
205002010,Nagcuartelan,25002010,Bgy,,,,R,"1,189",,"1,321",,
205002011,Poblacion,25002011,Bgy,,,,R,"4,030",,"4,354",,
205002012,Sta. Clara,25002012,Bgy,,,,R,"1,100",,"1,219",,
205002013,Tabueng,25002013,Bgy,,,,R,610,,655,,
205002014,Tucanon,25002014,Bgy,,,,R,"1,226",,"1,556",,
205002016,Anayo,25002016,Bgy,,,,R,522,,453,,
205002017,Baan,25002017,Bgy,,,,R,525,,590,,
205002018,Balite,25002018,Bgy,,,,R,684,,796,,
205002019,Canabuan,25002019,Bgy,,,,R,721,,774,,
205002020,Canarem,25002020,Bgy,,,,R,919,,946,,
205002021,Latar-Nocnoc-San Francisco,25002021,Bgy,,,,R,509,,632,,
205002022,Ocao-Capiniaan,25002022,Bgy,,,,R,888,,940,,
205002023,Yaway,25002023,Bgy,,,,R,785,,831,,
205003000,Bagabag,25003000,Mun,,,2nd,,"35,501",,"37,985",,
205003001,Bakir,25003001,Bgy,,,,R,"1,008",,974,,
205003002,Baretbet,25003002,Bgy,,,,U,"4,846",,"5,253",,
205003003,Careb,25003003,Bgy,,,,R,"2,241",,"2,302",,
205003004,Lantap,25003004,Bgy,,,,R,"2,593",,"2,763",,
205003005,Murong,25003005,Bgy,,,,R,"2,711",,"2,864",,
205003006,Nangalisan,25003006,Bgy,,,,R,"1,297",,"1,441",,
205003007,Paniki,25003007,Bgy,,,,R,"1,858",,"1,980",,
205003008,Pogonsino,25003008,Bgy,,,,R,"1,656",,"1,913",,
205003009,San Geronimo ,25003009,Bgy,,,,R,"1,546",,"1,338",,Pob.
205003010,San Pedro ,25003010,Bgy,,,,R,"2,171",,"2,238",,Pob.
205003011,Sta. Cruz,25003011,Bgy,,,,R,931,,"1,072",,
205003012,Sta. Lucia,25003012,Bgy,,,,R,"2,635",,"2,932",,
205003014,Tuao North,25003014,Bgy,,,,R,"1,717",,"2,051",,
205003015,Villa Coloma ,25003015,Bgy,,,,R,"2,739",,"3,055",,Pob.
205003016,Quirino ,25003016,Bgy,,,,R,"1,526",,"1,307",,Pob.
205003017,Villaros,25003017,Bgy,,,,R,"1,629",,"1,852",,
205003018,Tuao South,25003018,Bgy,,,,R,"2,397",,"2,650",,
205004000,Bambang,25004000,Mun,,,1st,,"53,433",,"55,789",,
205004001,Abian,25004001,Bgy,,,,R,"1,890",,"1,924",,
205004002,Abinganan,25004002,Bgy,,,,R,"1,151",,"1,295",,
205004003,Aliaga,25004003,Bgy,,,,R,"1,846",,"1,940",,
205004005,Almaguer North,25004005,Bgy,,,,U,"2,148",,"2,982",,
205004006,Almaguer South,25004006,Bgy,,,,R,"1,953",,"1,932",,
205004007,Banggot ,25004007,Bgy,,,,U,"4,405",,"4,310",,Pob.
205004008,Barat,25004008,Bgy,,,,R,"1,819",,"1,840",,
205004009,Buag ,25004009,Bgy,,,,R,"3,688",,"3,035",,Pob.
205004010,Calaocan ,25004010,Bgy,,,,U,"3,336",,"2,839",,Pob.
205004011,Dullao,25004011,Bgy,,,,R,"1,355",,"1,513",,
205004012,Homestead,25004012,Bgy,,,,U,"3,555",,"3,935",,
205004013,Indiana,25004013,Bgy,,,,R,"2,059",,"2,449",,
205004014,Mabuslo,25004014,Bgy,,,,R,"2,720",,"2,807",,
205004015,Macate,25004015,Bgy,,,,U,"1,548",,"1,689",,
205004016,Manamtam,25004016,Bgy,,,,R,855,,760,,
205004017,Mauan,25004017,Bgy,,,,R,"1,115",,"1,370",,
205004018,Salinas,25004018,Bgy,,,,R,"2,840",,"3,050",,
205004020,San Antonio North,25004020,Bgy,,,,R,"1,992",,"2,294",,
205004021,San Antonio South,25004021,Bgy,,,,R,"1,609",,"1,598",,
205004022,San Fernando,25004022,Bgy,,,,R,"2,395",,"2,534",,
205004023,San Leonardo,25004023,Bgy,,,,R,"1,907",,"2,101",,
205004024,Santo Domingo,25004024,Bgy,Tabangan,,,R,"3,206",,"3,129",,
205004025,Pallas,25004025,Bgy,,,,R,"1,153",,"1,236",,
205004026,Magsaysay Hills,25004026,Bgy,,,,R,"1,679",,"1,965",,
205004027,Santo Domingo West,25004027,Bgy,,,,R,"1,209",,"1,262",,
205005000,Bayombong ,25005000,Mun,,,1st,,"61,512",,"67,714",,Capital
205005001,Bonfal East,25005001,Bgy,,,,R,"2,547",,"3,159",,
205005002,Bonfal Proper,25005002,Bgy,,,,R,"4,793",,"4,923",,
205005003,Bonfal West,25005003,Bgy,,,,U,"4,484",,"5,308",,
205005004,Buenavista,25005004,Bgy,Vista Hills,,,R,"2,943",,"3,591",,
205005005,Busilac,25005005,Bgy,,,,R,"3,101",,"3,523",,
205005006,Casat,25005006,Bgy,,,,R,"1,688",,"1,854",,
205005008,La Torre North,25005008,Bgy,,,,R,"1,865",,"2,236",,
205005009,Magapuy,25005009,Bgy,,,,R,"1,104",,"1,254",,
205005010,Magsaysay,25005010,Bgy,,,,U,"4,721",,"5,496",,
205005011,Masoc,25005011,Bgy,,,,R,"3,357",,"3,693",,
205005012,Paitan,25005012,Bgy,,,,R,"1,762",,"2,526",,
205005014,Don Domingo Maddela Pob. ,25005014,Bgy,District I,,,U,"1,335",,"1,019",,
205005015,Don Tomas Maddela Pob.,25005015,Bgy,District II,,,R,"1,050",,"1,096",,
205005016,District III Pob.,25005016,Bgy,Don M. Perez,,,U,"2,215",,"2,290",,
205005017,District IV ,25005017,Bgy,,,,U,"3,424",,"3,670",,Pob.
205005019,Bansing,25005019,Bgy,,,,R,920,,967,,
205005020,Cabuaan,25005020,Bgy,,,,R,"1,003",,"1,243",,
205005021,Don Mariano Marcos,25005021,Bgy,,,,U,"2,230",,"1,976",,
205005022,Ipil-Cuneg,25005022,Bgy,,,,R,582,,541,,
205005023,La Torre South,25005023,Bgy,,,,R,"2,136",,"2,508",,
205005024,Luyang,25005024,Bgy,,,,R,"1,231",,"1,509",,
205005025,Salvacion,25005025,Bgy,,,,R,"4,394",,"4,014",,
205005026,San Nicolas North,25005026,Bgy,Luyang,,,R,"2,290",,"2,329",,
205005027,Santa Rosa,25005027,Bgy,,,,R,"2,443",,"2,642",,
205005028,Vista Alegre,25005028,Bgy,B. Baringin,,,R,"3,894",,"4,347",,
205006000,Diadi,25006000,Mun,,,4th,,"18,122",,"19,236",,
205006001,Arwas,25006001,Bgy,,,,R,814,,932,,
205006002,Balete,25006002,Bgy,,,,R,"1,314",,"1,338",,
205006003,Bugnay,25006003,Bgy,,,,R,"1,334",,"1,563",,
205006004,Decabacan,25006004,Bgy,,,,R,703,,774,,
205006005,Duruarog,25006005,Bgy,,,,R,924,,951,,
205006006,Escoting,25006006,Bgy,,,,R,983,,991,,
205006007,Nagsabaran,25006007,Bgy,,,,R,"1,276",,"1,244",,
205006008,Namamparan,25006008,Bgy,,,,R,"1,321",,"1,283",,
205006009,Pinya,25006009,Bgy,,,,R,665,,703,,
205006010,Poblacion,25006010,Bgy,,,,R,"3,320",,"3,542",,
205006011,Ampakleng,25006011,Bgy,,,,R,759,,855,,
205006012,Butao,25006012,Bgy,,,,R,"1,076",,"1,186",,
205006013,Langka,25006013,Bgy,,,,R,259,,309,,
205006014,Lurad,25006014,Bgy,,,,R,526,,602,,
205006015,Rosario,25006015,Bgy,,,,R,313,,324,,
205006016,San Luis,25006016,Bgy,,,,R,580,,626,,
205006017,San Pablo,25006017,Bgy,,,,R,829,,825,,
205006018,Villa Aurora,25006018,Bgy,,,,R,457,,529,,
205006019,Villa Florentino,25006019,Bgy,,,,R,669,,659,,
205007000,Dupax del Norte,25007000,Mun,,,3rd,,"27,514",,"33,295",,
205007002,Belance,25007002,Bgy,,,,R,"2,748",,"3,526",,
205007003,Bulala,25007003,Bgy,,,,R,721,,848,,
205007009,Inaban,25007009,Bgy,,,,R,"2,042",,"2,328",,
205007010,Ineangan,25007010,Bgy,,,,R,"3,357",,"4,330",,
205007011,Lamo,25007011,Bgy,,,,R,"1,660",,"1,894",,
205007012,Mabasa,25007012,Bgy,,,,R,"2,319",,"2,826",,
205007013,Malasin ,25007013,Bgy,,,,U,"3,972",,"5,017",,Pob.
205007015,Munguia,25007015,Bgy,,,,R,"1,032",,"1,375",,
205007016,Oyao,25007016,Bgy,,,,R,"2,215",,"2,222",,
205007018,New Gumiad,25007018,Bgy,,,,R,324,,580,,
205007019,Yabbi,25007019,Bgy,,,,R,549,,547,,
205007020,Binuangan,25007020,Bgy,,,,R,"1,846",,"2,078",,
205007021,Bitnong,25007021,Bgy,,,,R,"2,641",,"3,239",,
205007022,Macabenga,25007022,Bgy,,,,R,"1,307",,"1,614",,
205007023,Parai,25007023,Bgy,,,,R,781,,871,,
205008000,Dupax del Sur,25008000,Mun,,,2nd,,"19,111",,"21,224",,
205008001,Abaca,25008001,Bgy,,,,R,571,,576,,
205008003,Banila,25008003,Bgy,,,,R,728,,817,,
205008004,Carolotan,25008004,Bgy,,,,R,"1,016",,"1,103",,
205008007,Gabut,25008007,Bgy,,,,U,"1,268",,"1,293",,
205008008,Ganao,25008008,Bgy,Lingad,,,R,"1,045",,"1,226",,
205008010,Lukidnon,25008010,Bgy,,,,R,369,,320,,
205008011,Mangayang,25008011,Bgy,,,,R,"2,140",,"2,340",,
205008012,Palabotan,25008012,Bgy,,,,R,"1,083",,"1,195",,
205008013,Biruk,25008013,Bgy,,,,R,926,,"1,220",,
205008014,Bagumbayan,25008014,Bgy,,,,R,788,,963,,
205008015,Balsain,25008015,Bgy,,,,R,609,,709,,
205008016,Canabay,25008016,Bgy,,,,R,"1,039",,"1,158",,
205008017,Domang,25008017,Bgy,,,,R,"1,449",,"1,573",,
205008018,Dopaj,25008018,Bgy,,,,R,"1,722",,"1,900",,
205008019,Kimbutan,25008019,Bgy,,,,R,"1,240",,"1,394",,
205008020,Kinabuan,25008020,Bgy,,,,R,"1,059",,"1,261",,
205008021,Sanguit,25008021,Bgy,,,,R,"1,033",,"1,024",,
205008022,Santa Maria,25008022,Bgy,,,,R,555,,668,,
205008023,Talbek,25008023,Bgy,,,,R,471,,484,,
205009000,Kasibu,25009000,Mun,,,3rd,,"37,705",,"41,776",,
205009001,Antutot,25009001,Bgy,,,,R,"1,469",,"1,675",,
205009002,Alimit,25009002,Bgy,,,,R,"1,057",,"1,044",,
205009003,Poblacion,25009003,Bgy,Alloy,,,R,"2,092",,"2,318",,
205009004,Belet,25009004,Bgy,,,,R,420,,427,,
205009005,Binogawan,25009005,Bgy,,,,R,799,,796,,
205009006,Bua,25009006,Bgy,,,,R,"1,422",,"1,470",,
205009007,Biyoy,25009007,Bgy,,,,R,"1,906",,"2,050",,
205009008,Capisaan,25009008,Bgy,,,,R,"1,046",,"1,319",,
205009009,Cordon,25009009,Bgy,,,,R,"1,274",,"1,546",,
205009010,Didipio,25009010,Bgy,,,,R,"3,233",,"3,443",,
205009011,Dine,25009011,Bgy,,,,R,997,,"1,085",,
205009012,Kakiduguen,25009012,Bgy,,,,R,817,,"1,040",,
205009014,Lupa,25009014,Bgy,,,,R,"1,048",,"1,195",,
205009015,Macalong,25009015,Bgy,,,,R,"1,552",,"1,620",,
205009016,Malabing,25009016,Bgy,,,,R,755,,792,,
205009017,Muta,25009017,Bgy,,,,R,"1,927",,"1,986",,
205009018,Pao,25009018,Bgy,,,,R,"1,170",,"1,347",,
205009019,Papaya,25009019,Bgy,,,,R,"1,195",,"1,155",,
205009020,Pudi,25009020,Bgy,,,,R,"1,361",,"1,762",,
205009021,Tukod,25009021,Bgy,,,,R,304,,414,,
205009022,Siguem,25009022,Bgy,,,,R,801,,"1,014",,
205009023,Tadji,25009023,Bgy,,,,R,844,,986,,
205009024,Wangal,25009024,Bgy,,,,R,"1,091",,"1,266",,
205009025,Watwat,25009025,Bgy,,,,R,"1,319",,"1,567",,
205009026,Camamasi,25009026,Bgy,,,,R,429,,420,,
205009027,Catarawan,25009027,Bgy,,,,R,804,,917,,
205009028,Nantawakan,25009028,Bgy,,,,R,"1,703",,"2,012",,
205009029,Alloy,25009029,Bgy,,,,R,"1,167",,"1,314",,
205009030,Kongkong,25009030,Bgy,,,,R,"2,401",,"2,327",,
205009031,Paquet,25009031,Bgy,Ilongot Res.,,,R,"1,302",,"1,469",,
205010000,Kayapa,25010000,Mun,,,3rd,,"23,714",,"26,469",,
205010001,Acacia,25010001,Bgy,,,,R,865,,976,,
205010002,Amelong Labeng,25010002,Bgy,,,,R,224,,230,,
205010003,Ansipsip,25010003,Bgy,,,,R,204,,115,,
205010004,Baan,25010004,Bgy,,,,R,847,,963,,
205010005,Babadi,25010005,Bgy,,,,R,"1,135",,"1,236",,
205010006,Balangabang,25010006,Bgy,,,,R,529,,649,,
205010007,Banao,25010007,Bgy,,,,R,753,,720,,
205010008,Binalian,25010008,Bgy,,,,R,746,,940,,
205010009,Besong,25010009,Bgy,,,,R,921,,962,,
205010010,Cabalatan Alang,25010010,Bgy,,,,R,181,,207,,
205010011,Cabanglasan,25010011,Bgy,,,,R,676,,751,,
205010012,Kayapa Proper East,25010012,Bgy,,,,R,252,,227,,
205010013,Kayapa Proper West,25010013,Bgy,,,,R,"1,239",,"1,351",,
205010014,Mapayao,25010014,Bgy,,,,R,"1,775",,"2,210",,
205010015,Nansiakan,25010015,Bgy,,,,R,"1,635",,"1,677",,
205010016,Pampang ,25010016,Bgy,,,,R,987,,"1,159",,Pob.
205010017,Pangawan,25010017,Bgy,,,,R,632,,782,,
205010018,Pinayag,25010018,Bgy,,,,R,"2,004",,"2,182",,
205010019,Pingkian,25010019,Bgy,,,,R,"1,508",,"1,652",,
205010020,San Fabian,25010020,Bgy,,,,R,825,,887,,
205010021,Talicabcab,25010021,Bgy,,,,R,333,,321,,
205010022,Tubungan,25010022,Bgy,,,,R,629,,669,,
205010023,Alang Salacsac,25010023,Bgy,,,,R,590,,626,,
205010024,Balete,25010024,Bgy,,,,R,674,,"1,021",,
205010025,Buyasyas,25010025,Bgy,,,,R,406,,485,,
205010026,Cabayo,25010026,Bgy,,,,R,725,,577,,
205010027,Castillo Village,25010027,Bgy,,,,R,567,,699,,
205010028,Latbang,25010028,Bgy,,,,R,880,,917,,
205010029,Lawigan,25010029,Bgy,,,,R,580,,808,,
205010030,Tidang Village,25010030,Bgy,,,,R,392,,470,,
205011000,Quezon,25011000,Mun,,,4th,,"21,056",,"24,055",,
205011001,Aurora,25011001,Bgy,,,,R,"1,578",,"1,628",,
205011002,Baresbes,25011002,Bgy,,,,R,"1,419",,"1,681",,
205011003,Buliwao,25011003,Bgy,,,,R,"2,723",,"2,970",,
205011004,Bonifacio,25011004,Bgy,,,,R,855,,920,,
205011005,Calaocan,25011005,Bgy,,,,R,"1,090",,942,,
205011006,Caliat ,25011006,Bgy,,,,R,"1,875",,"1,998",,Pob.
205011007,Darubba,25011007,Bgy,,,,R,"1,581",,"1,808",,
205011008,Maddiangat,25011008,Bgy,,,,R,"2,353",,"2,426",,
205011009,Nalubbunan,25011009,Bgy,,,,R,"1,604",,"1,675",,
205011010,Runruno,25011010,Bgy,,,,U,"3,771",,"5,548",,
205011011,Maasin,25011011,Bgy,,,,R,953,,"1,124",,
205011012,Dagupan,25011012,Bgy,,,,R,"1,254",,"1,335",,
205012000,Santa Fe,25012000,Mun,,,3rd,,"16,180",,"18,276",,
205012002,Bacneng,25012002,Bgy,,,,R,"1,428",,"1,855",,
205012003,Baliling,25012003,Bgy,,,,R,"1,980",,"1,853",,
205012004,Bantinan,25012004,Bgy,,,,R,"1,310",,"1,517",,
205012005,Baracbac,25012005,Bgy,,,,R,693,,778,,
205012006,Buyasyas,25012006,Bgy,,,,R,921,,"1,219",,
205012008,Imugan,25012008,Bgy,,,,R,751,,828,,
205012009,Poblacion,25012009,Bgy,,,,R,"1,084",,"1,197",,
205012010,Sinapaoan,25012010,Bgy,,,,R,"1,087",,"1,172",,
205012011,Tactac,25012011,Bgy,,,,R,"1,274",,"1,402",,
205012012,Villa Flores,25012012,Bgy,,,,R,"2,077",,"2,041",,
205012013,Atbu,25012013,Bgy,,,,R,448,,555,,
205012014,Balete,25012014,Bgy,,,,R,716,,850,,
205012015,Canabuan,25012015,Bgy,,,,R,"1,650",,"2,047",,
205012016,Malico,25012016,Bgy,,,,R,226,,234,,
205012017,Santa Rosa,25012017,Bgy,,,,R,209,,306,,
205012018,Unib,25012018,Bgy,,,,R,326,,422,,
205013000,Solano,25013000,Mun,,,1st,,"59,517",,"65,287",,
205013001,Aggub,25013001,Bgy,,,,R,"2,881",,"2,999",,
205013002,Bangaan,25013002,Bgy,,,,R,"1,185",,"1,178",,
205013003,Bangar,25013003,Bgy,,,,R,"1,112",,"1,130",,
205013004,Bascaran,25013004,Bgy,,,,R,"3,388",,"3,803",,
205013005,Curifang,25013005,Bgy,,,,R,"3,756",,"4,832",,
205013006,Dadap,25013006,Bgy,,,,R,993,,"1,195",,
205013007,Lactawan,25013007,Bgy,,,,R,"1,354",,"1,446",,
205013008,Osmeña,25013008,Bgy,,,,U,"5,343",,"5,700",,
205013009,Poblacion North,25013009,Bgy,,,,U,"1,085",,976,,
205013010,Poblacion South,25013010,Bgy,,,,U,"1,184",,819,,
205013011,Quezon,25013011,Bgy,,,,U,"5,009",,"5,404",,
205013012,Quirino,25013012,Bgy,,,,U,"6,220",,"6,405",,
205013013,Roxas,25013013,Bgy,,,,U,"7,954",,"8,696",,
205013014,San Juan,25013014,Bgy,,,,R,"1,690",,"1,798",,
205013015,San Luis,25013015,Bgy,,,,R,"2,405",,"2,648",,
205013017,Tucal,25013017,Bgy,,,,R,"1,151",,"1,182",,
205013018,Uddiawan,25013018,Bgy,,,,R,"3,712",,"4,092",,
205013019,Wacal,25013019,Bgy,,,,R,"1,283",,"1,296",,
205013020,Bagahabag,25013020,Bgy,,,,R,"3,219",,"4,462",,
205013021,Communal,25013021,Bgy,,,,R,"2,179",,"2,481",,
205013022,Concepcion,25013022,Bgy,Calalabangan,,,R,"1,401",,"1,770",,
205013023,Pilar D. Galima,25013023,Bgy,,,,R,"1,013",,975,,
205014000,Villaverde,25014000,Mun,,,5th,,"18,507",,"20,118",,
205014001,Bintawan Sur,25014001,Bgy,,,,R,"2,895",,"2,995",,
205014002,Ibung,25014002,Bgy,,,,R,"4,334",,"4,416",,
205014003,Cabuluan,25014003,Bgy,,,,R,"1,658",,"1,859",,
205014004,Nagbitin,25014004,Bgy,,,,R,"2,233",,"2,679",,
205014005,Ocapon,25014005,Bgy,,,,R,970,,998,,
205014006,Pieza,25014006,Bgy,,,,R,"1,396",,"1,463",,
205014007,Sawmill,25014007,Bgy,,,,R,"1,577",,"1,508",,
205014008,Poblacion,25014008,Bgy,Turod,,,R,946,,"1,468",,
205014009,Bintawan Norte,25014009,Bgy,,,,R,"2,498",,"2,732",,
205015000,Alfonso Castaneda,25015000,Mun,,,1st,,"7,940",,"8,539",,
205015001,Abuyo,25015001,Bgy,,,,R,"1,521",,"1,440",,
205015002,Galintuja,25015002,Bgy,,,,R,770,,925,,
205015003,Cawayan,25015003,Bgy,,,,R,415,,393,,
205015004,Lipuga,25015004,Bgy,,,,R,410,,469,,
205015005,Lublub ,25015005,Bgy,,,,R,"3,634",,"3,980",,Pob.
205015006,Pelaway,25015006,Bgy,,,,R,"1,190",,"1,332",,
205700000,Quirino,25700000,Prov,,,3rd,,"188,991",,"203,828",,
205701000,Aglipay,25701000,Mun,,,3rd,,"27,787",,"30,714",,
205701001,Dagupan,25701001,Bgy,,,,R,"1,090",,"1,201",,
205701002,Dumabel,25701002,Bgy,,,,R,"1,160",,"1,310",,
205701003,Dungo,25701003,Bgy,Osmeña,,,R,896,,"1,006",,
205701004,Guinalbin,25701004,Bgy,,,,R,823,,943,,
205701005,Ligaya,25701005,Bgy,,,,R,"1,844",,"2,027",,
205701006,Palacian,25701006,Bgy,,,,R,"1,988",,"2,088",,
205701007,Pinaripad Sur,25701007,Bgy,,,,R,"1,242",,"1,495",,
205701008,Progreso ,25701008,Bgy,,,,R,"1,192",,"1,209",,Pob.
205701009,Ramos,25701009,Bgy,,,,R,768,,841,,
205701010,Rang-ayan,25701010,Bgy,,,,R,273,,278,,
205701011,San Antonio,25701011,Bgy,,,,R,551,,603,,
205701012,San Francisco,25701012,Bgy,,,,R,"1,836",,"1,920",,
205701013,San Leonardo,25701013,Bgy,Cabarroguis,,,U,"2,352",,"2,676",,
205701014,San Ramon,25701014,Bgy,,,,R,706,,694,,
205701015,Victoria,25701015,Bgy,,,,R,"1,295",,"1,403",,
205701016,Villa Pagaduan,25701016,Bgy,,,,R,818,,914,,
205701017,Villa Santiago,25701017,Bgy,,,,R,"1,452",,"1,604",,
205701018,Alicia,25701018,Bgy,,,,R,"1,325",,"1,415",,
205701019,Cabugao,25701019,Bgy,,,,R,468,,594,,
205701020,Diodol,25701020,Bgy,,,,R,891,,"1,042",,
205701021,Nagabgaban,25701021,Bgy,,,,R,651,,732,,
205701022,Pinaripad Norte,25701022,Bgy,,,,R,"1,152",,"1,224",,
205701023,San Benigno,25701023,Bgy,,,,R,"1,343",,"1,644",,
205701024,San Manuel,25701024,Bgy,,,,R,853,,958,,
205701025,Villa Ventura,25701025,Bgy,,,,R,818,,893,,
205702000,Cabarroguis ,25702000,Mun,,,3rd,,"30,582",,"33,533",,Capital
205702001,Banuar,25702001,Bgy,,,,R,473,,655,,
205702002,Burgos,25702002,Bgy,,,,R,"3,591",,"4,133",,
205702003,Calaocan,25702003,Bgy,,,,R,777,,748,,
205702004,Del Pilar,25702004,Bgy,,,,R,561,,676,,
205702005,Dibibi,25702005,Bgy,,,,R,"2,618",,"2,594",,
205702006,Eden,25702006,Bgy,,,,R,"1,180",,"1,088",,
205702007,Gundaway ,25702007,Bgy,,,,U,"4,188",,"4,465",,Pob.
205702008,Mangandingay ,25702008,Bgy,,,,R,"3,448",,"3,775",,Pob.
205702009,San Marcos,25702009,Bgy,,,,R,"2,506",,"2,869",,
205702010,Villamor,25702010,Bgy,,,,R,"2,279",,"2,632",,
205702011,Zamora,25702011,Bgy,,,,R,"3,105",,"3,396",,
205702012,Villarose,25702012,Bgy,,,,R,735,,800,,
205702013,Villa Peña,25702013,Bgy,Capellangan,,,R,708,,690,,
205702014,Dingasan,25702014,Bgy,,,,R,"1,283",,"1,573",,
205702015,Tucod,25702015,Bgy,,,,R,"1,956",,"1,932",,
205702016,Gomez,25702016,Bgy,,,,R,522,,619,,
205702017,Santo Domingo,25702017,Bgy,,,,R,652,,888,,
205703000,Diffun,25703000,Mun,,,2nd,,"52,569",,"56,102",,
205703001,Andres Bonifacio ,25703001,Bgy,,,,U,"3,740",,"4,037",,Pob.
205703002,Aurora East ,25703002,Bgy,,,,U,"1,658",,"1,581",,Pob.
205703003,Aurora West ,25703003,Bgy,,,,R,"2,652",,"2,908",,Pob.
205703004,Baguio Village,25703004,Bgy,,,,R,949,,870,,
205703005,Balagbag,25703005,Bgy,,,,R,"1,730",,"1,796",,
205703006,Bannawag,25703006,Bgy,,,,R,"2,126",,"2,380",,
205703007,Cajel,25703007,Bgy,,,,R,"2,089",,"2,082",,
205703008,Campamento,25703008,Bgy,,,,R,"1,517",,"1,573",,
205703009,Diego Silang,25703009,Bgy,,,,R,"1,852",,"1,938",,
205703010,"Don Mariano Perez, Sr.",25703010,Bgy,,,,R,792,,804,,
205703011,Doña Imelda,25703011,Bgy,,,,R,605,,733,,
205703012,Dumanisi,25703012,Bgy,,,,R,"1,957",,"2,084",,
205703013,Gabriela Silang,25703013,Bgy,,,,R,"2,150",,"2,108",,
205703014,Gulac,25703014,Bgy,,,,R,"1,770",,"1,820",,
205703015,Guribang,25703015,Bgy,,,,R,"1,350",,"1,485",,
205703016,Ifugao Village,25703016,Bgy,,,,R,"1,506",,"1,514",,
